Server_time,localDay,localTime,ax,ay,az,g,latitude,longitude,accuracy,altitude,speed,wifi mac,wifi ssid,wifi signal level,provider,safe
3/15/2018 1:30:36,4,1,-0.3349914551,-0.06221008301,10.09771729,10.10346409,34.0440655,-118.4639579,21.32299995,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:31:06,4,1,-0.399597168,-0.09092712402,10.09532166,10.10363626,34.0440656,-118.463958,21.51099968,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:31:36,4,1,-0.3637084961,-0.07656860352,10.0785675,10.08541857,34.0440656,-118.4639579,21.49099922,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:32:06,4,1,-0.4331054688,-0.06939697266,10.10488892,10.11440448,34.0440616,-118.4639455,21.08200073,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:32:36,4,1,-0.461807251,-0.08375549316,10.13839722,10.1492554,34.0440624,-118.4639458,21.0909996,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:33:06,4,1,-0.45703125,-0.1100769043,10.08335876,10.09431121,34.0440631,-118.4639536,21.47999954,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:33:36,4,1,-0.3637084961,-0.08135986328,10.09771729,10.10459294,34.0440628,-118.4639536,21.47400093,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:34:06,4,1,-0.399597168,-0.08613586426,10.09771729,10.10598816,34.0440642,-118.4639548,21.51600075,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 1:34:36,4,1,-0.3589172363,-0.06221008301,10.0905304,10.09710316,34.0440614,-118.4639447,21.04299927,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 1:35:06,4,1,-0.4331054688,-0.1052856445,10.09532166,10.10515618,34.0440631,-118.4639539,21.48200035,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,TRUE
3/15/2018 1:35:36,4,1,-0.3732757568,-0.09092712402,10.09771729,10.10502368,34.0440614,-118.4639447,21.04299927,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,TRUE
3/15/2018 1:36:06,4,1,-0.399597168,-0.08853149414,10.0905304,10.09882768,34.0440644,-118.4639546,21.5739994,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-62,network,TRUE
3/15/2018 1:36:36,4,1,-0.4163513184,-0.08613586426,10.09532166,10.10427091,34.0440653,-118.463957,21.61300087,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:37:07,4,1,-0.3976898193,-0.09523010254,10.09030151,10.09858479,34.0440643,-118.4639546,21.57299995,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:37:37,4,1,-0.3955383301,-0.08973693848,10.09388733,10.10203264,34.044064,-118.4639479,21.10199928,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:38:07,4,1,-0.008377075195,5.357284546,8.366744995,9.934937729,34.0440778,-118.4639285,21.28100014,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 1:38:37,4,1,-0.820022583,5.678161621,8.124832153,9.946198118,34.0440644,-118.463945,21.1760006,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:39:07,4,1,-0.3129882813,-0.03517150879,10.09460449,10.09951665,34.0441141,-118.4638613,22.16300011,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:39:37,4,1,-0.3139343262,-0.03588867188,10.11158752,10.11652349,34.0441122,-118.4638728,21.14900017,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:40:07,4,1,-2.330612183,5.834899902,7.770690918,9.993070109,34.0440852,-118.4639066,21.31500053,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-55,network,TRUE
3/15/2018 1:40:37,4,1,-0.5635070801,4.593032837,9.530014038,10.59408596,34.0440714,-118.4639735,20.86000061,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-49,network,TRUE
3/15/2018 1:41:08,4,1,-0.2665557861,7.38520813,6.470428467,9.822361747,34.04428764,-118.4640672,7.585000038,59.66955566,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,gps,TRUE
3/15/2018 1:41:37,4,1,0.5508270264,3.030029297,9.745254517,10.22029723,34.04419203,-118.4641091,12.13599968,57.74102783,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-36,gps,TRUE
3/15/2018 1:42:08,4,1,0.6056213379,-1.8565979,8.004470825,8.239253125,34.04407002,-118.4638688,72.81599426,68.0480957,1.929999948,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,gps,TRUE
3/15/2018 1:42:37,4,1,-0.638885498,-0.08853149414,10.11207581,10.13262502,34.0440629,-118.4639415,21.16900063,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:43:08,4,1,-0.4115600586,-0.1435699463,10.10009766,10.10949877,34.0440648,-118.4639499,21.20800018,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,TRUE
3/15/2018 1:43:38,4,1,-0.394821167,-0.1651000977,10.07139587,10.08048399,34.0440626,-118.4639413,21.10400009,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:44:08,4,1,-0.4211425781,-0.1411743164,10.10728455,10.11703969,34.0440646,-118.4639494,21.19499969,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:44:38,4,1,-0.3866882324,-0.1469268799,10.10943604,10.11789558,34.0440979,-118.4639056,21.89599991,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:45:08,4,1,-0.3845214844,-0.1359100342,10.10990906,10.11813159,34.0440987,-118.4638978,24.03300095,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:45:38,4,1,-0.3976898193,-0.1407012939,10.11135864,10.12015446,34.0440993,-118.4638978,21.87100029,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:46:08,4,1,-0.3861999512,-0.1337585449,10.10919189,10.1174503,34.0440992,-118.4638977,21.81399918,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:46:38,4,1,-0.3771057129,-0.1220397949,10.10968018,10.11744728,34.0440993,-118.4638978,21.85099983,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,TRUE
3/15/2018 1:47:08,4,1,-6.048339844,0.2797241211,6.166778564,8.642327194,34.0440663,-118.4639557,21.16900063,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-60,network,TRUE
3/15/2018 1:47:38,4,1,-2.129379272,5.564025879,7.950637817,9.935052918,34.0440753,-118.4639097,21.69799995,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-59,network,TRUE
3/15/2018 1:48:19,4,1,-0.3404998779,-0.07656860352,10.01109314,10.01717466,34.0440968,-118.463888,21.36000061,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:48:49,4,1,-0.307723999,-0.05958557129,10.06254578,10.06742634,34.0441126,-118.4638762,22.15299988,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 1:49:19,4,1,-0.3050842285,-0.06126403809,10.09364319,10.0984386,34.0441042,-118.4638801,23.93700027,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 1:49:49,4,1,-0.3065185547,-0.05815124512,10.097229,10.10204775,34.0440846,-118.4639073,21.39299965,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 1:50:19,4,1,-0.1004943848,-0.1076812744,9.98046875,9.981555714,34.0440496,-118.4639308,21.0739994,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 1:50:50,4,1,-0.05743408203,-0.01435852051,10.03311157,10.0332862,34.04405,-118.4639327,21.31299973,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 1:51:20,4,1,-0.07177734375,-0.1292114258,10.04267883,10.04376676,34.0440613,-118.4639256,21.51099968,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 1:51:50,4,1,-0.1052856445,-0.1100769043,10.04747009,10.04862446,34.0440608,-118.4639265,21.72800064,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 1:52:20,4,1,-0.1028900146,-0.1172485352,10.05943298,10.06064224,34.0440623,-118.4639112,21.70199966,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 1:52:50,4,1,-0.1004943848,-0.1148529053,10.04747009,10.04862901,34.0440608,-118.4639265,21.71500015,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 1:53:20,4,1,-0.1060028076,-0.1141357422,10.03717041,10.03837888,34.0440722,-118.4638997,21.47500038,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 1:53:50,4,1,-0.1071929932,-0.1071929932,10.0532074,10.05435021,34.044061,-118.4639358,21.52199936,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 1:54:20,4,1,-0.1103057861,-0.1117401123,10.05990601,10.06113098,34.0440829,-118.4638993,21.46299934,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 1:54:50,4,1,-0.1112670898,-0.1119842529,10.06324768,10.06448553,34.044061,-118.4639255,21.5189991,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 1:55:20,4,1,-0.1150970459,-0.1098327637,10.06277466,10.06403259,34.0440608,-118.4639265,21.72800064,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,TRUE
3/15/2018 1:55:50,4,1,-0.105758667,-0.09643554688,10.06134033,10.06235822,34.0440588,-118.4639236,21.56299973,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,TRUE
3/15/2018 1:56:20,4,1,-0.1071929932,-0.1081542969,10.05058289,10.05173613,34.0440583,-118.4639341,21.2670002,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 1:56:50,4,1,-0.1110229492,-0.10887146,10.06111145,10.0623131,34.0440645,-118.4639164,21.54800034,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 1:57:20,4,1,-0.1076812744,-0.10887146,10.06349182,10.06465647,34.04406,-118.4639096,21.75,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 1:57:51,4,1,-0.10887146,-0.1110229492,10.02497864,10.02618451,34.0440546,-118.4639522,21.20899963,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 1:58:21,4,1,-0.1069641113,-0.1208343506,10.01205444,10.01335473,34.0440636,-118.4639596,21.32299995,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 1:58:51,4,1,-0.1081542969,-0.1150970459,10.0345459,10.03578877,34.0440634,-118.4639599,21.38800049,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 1:59:21,4,1,-0.1103057861,-0.1131744385,10.04554749,10.04679071,34.0440635,-118.4639598,21.35400009,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 1:59:51,4,1,-0.1138916016,-0.1213226318,10.05081177,10.05218887,34.0440525,-118.4639323,21.63100052,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 2:00:21,4,2,-0.105758667,-0.1201171875,10.01396179,10.01524069,34.0440593,-118.4639421,21.13699913,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:00:51,4,2,-0.1103057861,-0.1141357422,10.06062317,10.06187522,34.0440528,-118.4639425,21.13500023,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:01:21,4,2,-0.1062469482,-0.1031341553,10.0589447,10.06003441,34.0440616,-118.4639497,21.55400085,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 2:01:51,4,2,-0.1136627197,-0.1179656982,10.06469727,10.06603032,34.0440632,-118.4639176,21.58099937,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:02:21,4,2,-0.1067199707,-0.1131744385,10.06588745,10.06708948,34.0440671,-118.4638979,21.52400017,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:02:51,4,2,-0.1081542969,-0.1067199707,10.06613159,10.06727818,34.0440675,-118.4638983,21.53199959,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:03:21,4,2,-0.1031341553,-0.1083984375,10.05990601,10.06101837,34.044058,-118.4639106,21.5510006,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 2:04:22,4,2,-0.1050415039,-0.1141357422,10.05751038,10.05870677,34.0440671,-118.4638979,21.52400017,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 2:04:52,4,2,-0.10887146,-0.1191558838,10.0630188,10.06431345,34.0440671,-118.4638981,21.24399948,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 2:05:22,4,2,-0.102645874,-0.1174926758,10.06564331,10.06685227,34.0440763,-118.4638974,21.25900078,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 2:05:52,4,2,-0.1055297852,-0.1050415039,10.06109619,10.06219785,34.0440495,-118.4639323,21.27700043,0,0,,<unknown ssid>,-127,network,TRUE
3/15/2018 2:06:22,4,2,-0.102645874,-0.104095459,10.03430176,10.03536646,34.044055,-118.4639318,21.04199982,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 2:06:52,4,2,-0.1067199707,-0.1112670898,10.06373596,10.06491685,34.0440432,-118.4639225,22.17300034,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,TRUE
3/15/2018 2:07:22,4,2,-0.1064758301,-0.1064758301,10.06420898,10.06533527,34.0440555,-118.4639344,21.42000008,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:07:52,4,2,-0.1050415039,-0.1069641113,10.06900024,10.07011628,34.0440546,-118.4639331,21.42499924,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,TRUE
3/15/2018 2:08:22,4,2,-0.09643554688,-0.1136627197,10.04267883,10.04378499,34.0440509,-118.4639279,21.88899994,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-69,network,TRUE
3/15/2018 2:08:52,4,2,-0.1103057861,-0.1213226318,10.0670929,10.06842814,34.0440555,-118.4639344,21.42000008,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 2:09:22,4,2,-0.1033782959,-0.1093597412,10.06253052,10.06365581,34.0440512,-118.4639282,21.88199997,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 2:09:52,4,2,-0.09954833984,-0.1103057861,10.06756592,10.06866228,34.0440522,-118.4639297,21.86400032,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 2:10:22,4,2,-0.1129455566,-0.1182098389,10.06517029,10.06649834,34.0440641,-118.4639481,21.60499954,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 2:10:52,4,2,-0.109588623,-0.1055297852,10.06732178,10.06847133,34.0440557,-118.4639415,21.125,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:11:23,4,2,-0.1131744385,-0.1119842529,10.06613159,10.06739072,34.0440803,-118.4639096,21.58600044,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 2:11:53,4,2,-0.1112670898,-0.1124572754,10.06517029,10.06641345,34.0440608,-118.4639266,21.51499939,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:12:23,4,2,-0.1069641113,-0.1129455566,10.06924438,10.07044584,34.0440822,-118.463902,21.48600006,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 2:12:53,4,2,-0.1131896973,-0.1112670898,10.0687561,10.07000718,34.0440937,-118.4638937,21.33399963,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:13:23,4,2,-0.1141357422,-0.1232299805,10.06924438,10.07064509,34.0440819,-118.4639021,21.32999992,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-67,network,TRUE
3/15/2018 2:13:53,4,2,-0.1131744385,-0.1093597412,10.07234192,10.07357122,34.0440826,-118.4638983,21.35300064,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:14:23,4,2,-0.1033782959,-0.1014556885,10.06420898,10.06525113,34.0440717,-118.4639025,21.48999977,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-64,network,TRUE
3/15/2018 2:14:53,4,2,-0.1129455566,-0.1122283936,10.0718689,10.07312739,34.0440608,-118.4639308,21.20899963,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:15:23,4,2,-0.1150970459,-0.1273040771,10.07139587,10.07285814,34.0440608,-118.4639308,21.20999908,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 2:15:53,4,2,-0.1060028076,-0.1112670898,10.07090759,10.07208023,34.0440811,-118.4639061,21.48200035,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:16:23,4,2,-0.1115112305,-0.1136627197,10.06420898,10.0654683,34.0440617,-118.4639388,21.21899986,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:16:53,4,2,-0.1091156006,-0.1148529053,10.04243469,10.04368434,34.0440607,-118.4639286,21.53100014,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 2:17:23,4,2,-0.112701416,-0.112701416,10.07019043,10.07145188,34.0440614,-118.4639303,21.22999954,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-63,network,TRUE
3/15/2018 2:17:54,4,2,-0.1122283936,-0.112701416,10.06707764,10.06833418,34.0440738,-118.4639101,21.47500038,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:18:24,4,2,-0.104095459,-0.1210784912,10.0620575,10.06332451,34.0440813,-118.4639098,21.28100014,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:18:54,4,2,-0.1115112305,-0.1115112305,10.06541443,10.06664991,34.0440806,-118.4639256,21.83300018,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:19:24,4,2,-0.1134185791,-0.1162872314,10.10488892,10.10619463,34.0440737,-118.46391,21.4829998,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:19:54,4,2,-0.1081542969,-0.1110229492,10.10466003,10.10584887,34.0440924,-118.4639052,21.34499931,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-66,network,TRUE
3/15/2018 2:20:24,4,2,-0.1146240234,-0.109588623,10.09890747,10.10015231,34.0440776,-118.4639218,21.50699997,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-65,network,TRUE
3/15/2018 2:20:54,4,2,-0.10887146,-0.09619140625,10.10704041,10.10808441,34.0440528,-118.463937,21.2140007,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-68,network,TRUE
3/15/2018 2:21:24,4,2,-1.041351318,3.499740601,8.563201904,9.309190405,34.0440741,-118.4639201,21.24200058,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-61,network,TRUE
3/15/2018 7:28:28,4,7,-0.03828430176,0.2823486328,-9.676574707,9.680768831,34.0441067,-118.4639048,21.92300034,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-54,network,TRUE
3/15/2018 7:28:58,4,7,-0.01435852051,0.2847442627,-9.647857666,9.652069076,34.0440985,-118.4639141,21.56900024,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-54,network,TRUE
3/15/2018 7:29:28,4,7,-0.02871704102,0.2608184814,-9.652648926,9.656214445,34.0440975,-118.463905,21.81599998,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-55,network,TRUE
3/15/2018 7:29:58,4,7,-0.01675415039,0.2871398926,-9.633499146,9.637792236,34.0440977,-118.4639052,21.8239994,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-55,network,TRUE
3/15/2018 7:30:29,4,7,-0.02632141113,0.2871398926,-9.628723145,9.633039807,34.0440733,-118.463944,21.10700035,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-54,network,TRUE
3/15/2018 7:30:59,4,7,-0.01675415039,0.2895355225,-9.638290405,9.642653093,34.0440729,-118.4639437,21.07500076,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-55,network,TRUE
3/15/2018 7:31:29,4,7,-0.02392578125,0.2943115234,-9.631118774,9.635643957,34.0440979,-118.4639051,21.20700073,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-54,network,TRUE
3/15/2018 7:31:59,4,7,-0.0311126709,0.3014984131,-9.643081665,9.647843637,34.0440977,-118.4639052,21.8239994,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-55,network,TRUE
3/15/2018 7:32:29,4,7,-0.004791259766,0.2919311523,-9.631118774,9.635543003,34.044098,-118.4639051,21.89599991,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-56,network,TRUE
3/15/2018 7:32:59,4,7,-0.02153015137,0.2775726318,-9.628723145,9.632747158,34.0440734,-118.4639441,21.16200066,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:33:29,4,7,-0.01196289063,0.2871398926,-9.635894775,9.640179839,34.0440966,-118.4639081,21.84799957,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:33:59,4,7,-0.01675415039,0.2943115234,-9.635894775,9.640403015,34.044096,-118.4639095,21.80599976,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:34:29,4,7,-0.02153015137,0.2823486328,-9.655044556,9.659196225,34.0440849,-118.4639254,21.71100044,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:35:00,4,7,-0.01435852051,0.2919311523,-9.645462036,9.649889187,34.0440865,-118.4639337,21.69300079,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-56,network,TRUE
3/15/2018 7:35:29,4,7,-0.02153015137,0.2967071533,-9.638290405,9.642880564,34.044085,-118.4639255,21.73600006,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:36:00,4,7,-0.02392578125,0.2775726318,-9.633499146,9.637527042,34.0440849,-118.4639285,20.96100044,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:36:29,4,7,-0.02153015137,0.2847442627,-9.626327515,9.630562104,34.0440857,-118.4639251,21.65500069,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:37:00,4,7,-0.02153015137,0.2871398926,-9.631118774,9.635422253,34.0440847,-118.4639291,20.9090004,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:37:30,4,7,-0.03349304199,0.2895355225,-9.638290405,9.642696609,34.0440964,-118.4639057,21.86899948,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:38:00,4,7,-0.01675415039,0.2895355225,-9.628723145,9.6330901,34.0440827,-118.4639231,21.69099998,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-56,network,TRUE
3/15/2018 7:38:30,4,7,-0.0311126709,0.2871398926,-9.638290405,9.642617092,34.0440962,-118.4638992,21.80800056,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:39:00,4,7,-0.01914978027,0.2895355225,-9.619140625,9.623516018,34.0440945,-118.4639073,21.79899979,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:39:30,4,7,-0.02392578125,0.2847442627,-9.631118774,9.635356533,34.0440748,-118.4639372,20.95299911,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
3/15/2018 7:40:00,4,7,-0.02392578125,0.2871398926,-9.633499146,9.637807277,34.0440642,-118.46395,21.01300049,0,0,1c:b7:2c:c7:60:1c,"""TheLongestWIFISSIDEver""",-57,network,TRUE
